3.300000000000000000e+01,1.920000000000000000e+02,3.870000000000000000e+02,1.270000000000000000e+02,3.300000000000000000e+01,2.900000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01,5.400000000000000355e-01,5.898842000000000000e+08
3.300000000000000000e+01,1.940000000000000000e+02,3.780000000000000000e+02,1.300000000000000000e+02,3.500000000000000000e+01,3.100000000000000000e+01,2.700000000000000000e+01,2.500000000000000000e+01,5.500000000000000444e-01,6.215589000000000000e+08
3.300000000000000000e+01,2.040000000000000000e+02,4.360000000000000000e+02,1.250000000000000000e+02,3.900000000000000000e+01,3.400000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,5.699999999999999512e-01,1.370985500000000000e+09
3.400000000000000000e+01,2.110000000000000000e+02,4.460000000000000000e+02,9.300000000000000000e+01,4.100000000000000000e+01,3.500000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,5.799999999999999600e-01,1.388996400000000000e+09
3.500000000000000000e+01,1.950000000000000000e+02,4.070000000000000000e+02,8.800000000000000000e+01,4.100000000000000000e+01,3.600000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,5.799999999999999600e-01,1.407394500000000000e+09
3.400000000000000000e+01,1.890000000000000000e+02,3.970000000000000000e+02,8.400000000000000000e+01,4.300000000000000000e+01,3.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,5.899999999999999689e-01,1.425668300000000000e+09
3.500000000000000000e+01,1.850000000000000000e+02,3.930000000000000000e+02,7.300000000000000000e+01,4.100000000000000000e+01,3.500000000000000000e+01,2.400000000000000000e+01,2.700000000000000000e+01,5.899999999999999689e-01,1.444587600000000000e+09
3.300000000000000000e+01,1.690000000000000000e+02,3.050000000000000000e+02,7.400000000000000000e+01,3.600000000000000000e+01,3.100000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,5.899999999999999689e-01,1.464383300000000000e+09
3.200000000000000000e+01,1.640000000000000000e+02,3.100000000000000000e+02,6.500000000000000000e+01,3.400000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+01,2.300000000000000000e+01,5.899999999999999689e-01,1.481964900000000000e+09
3.300000000000000000e+01,1.630000000000000000e+02,3.100000000000000000e+02,6.500000000000000000e+01,3.200000000000000000e+01,2.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,5.899999999999999689e-01,1.499152900000000000e+09
3.100000000000000000e+01,1.590000000000000000e+02,3.380000000000000000e+02,7.500000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,5.899999999999999689e-01,1.516632400000000000e+09
2.900000000000000000e+01,1.770000000000000000e+02,3.530000000000000000e+02,7.800000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,5.999999999999999778e-01,1.533647500000000000e+09
3.000000000000000000e+01,1.640000000000000000e+02,3.800000000000000000e+02,7.600000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,5.999999999999999778e-01,1.550374000000000000e+09
2.900000000000000000e+01,1.620000000000000000e+02,3.940000000000000000e+02,9.100000000000000000e+01,3.000000000000000000e+01,2.700000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,5.999999999999999778e-01,1.567384400000000000e+09
2.900000000000000000e+01,1.770000000000000000e+02,4.970000000000000000e+02,1.270000000000000000e+02,3.200000000000000000e+01,2.700000000000000000e+01,2.300000000000000000e+01,2.500000000000000000e+01,5.999999999999999778e-01,1.584689200000000000e+09
3.100000000000000000e+01,2.170000000000000000e+02,4.750000000000000000e+02,1.260000000000000000e+02,3.700000000000000000e+01,2.800000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,5.999999999999999778e-01,1.601397900000000000e+09
2.800000000000000000e+01,2.240000000000000000e+02,4.430000000000000000e+02,1.250000000000000000e+02,3.700000000000000000e+01,2.800000000000000000e+01,2.200000000000000000e+01,2.100000000000000000e+01,5.999999999999999778e-01,1.618013200000000000e+09
3.000000000000000000e+01,2.180000000000000000e+02,4.210000000000000000e+02,1.430000000000000000e+02,3.900000000000000000e+01,2.800000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,5.999999999999999778e-01,1.634228400000000000e+09
2.900000000000000000e+01,2.060000000000000000e+02,4.300000000000000000e+02,1.650000000000000000e+02,4.100000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.300000000000000000e+01,6.099999999999999867e-01,1.677694000000000000e+09
3.200000000000000000e+01,2.100000000000000000e+02,3.210000000000000000e+02,1.450000000000000000e+02,4.400000000000000000e+01,3.100000000000000000e+01,2.800000000000000000e+01,2.300000000000000000e+01,6.099999999999999867e-01,1.695860400000000000e+09
3.400000000000000000e+01,2.150000000000000000e+02,3.030000000000000000e+02,1.430000000000000000e+02,3.800000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.300000000000000000e+01,6.199999999999999956e-01,1.712759400000000000e+09
3.800000000000000000e+01,2.210000000000000000e+02,3.310000000000000000e+02,1.460000000000000000e+02,3.900000000000000000e+01,2.600000000000000000e+01,2.900000000000000000e+01,2.400000000000000000e+01,6.199999999999999956e-01,1.730727100000000000e+09
3.800000000000000000e+01,2.270000000000000000e+02,4.030000000000000000e+02,1.330000000000000000e+02,3.600000000000000000e+01,2.600000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,6.300000000000000044e-01,1.747721200000000000e+09
4.100000000000000000e+01,2.310000000000000000e+02,3.660000000000000000e+02,8.900000000000000000e+01,3.300000000000000000e+01,2.500000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,6.300000000000000044e-01,1.765293600000000000e+09
3.900000000000000000e+01,2.520000000000000000e+02,3.550000000000000000e+02,7.800000000000000000e+01,3.100000000000000000e+01,2.300000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,6.300000000000000044e-01,1.782419800000000000e+09
3.600000000000000000e+01,2.350000000000000000e+02,3.920000000000000000e+02,7.300000000000000000e+01,3.100000000000000000e+01,2.300000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,6.300000000000000044e-01,1.799164600000000000e+09
3.700000000000000000e+01,2.110000000000000000e+02,3.970000000000000000e+02,6.700000000000000000e+01,3.200000000000000000e+01,2.600000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,6.300000000000000044e-01,1.817361300000000000e+09
3.300000000000000000e+01,2.060000000000000000e+02,3.630000000000000000e+02,6.000000000000000000e+01,3.200000000000000000e+01,2.900000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,6.300000000000000044e-01,1.835694000000000000e+09
2.800000000000000000e+01,2.050000000000000000e+02,4.210000000000000000e+02,6.500000000000000000e+01,3.100000000000000000e+01,2.900000000000000000e+01,2.200000000000000000e+01,2.100000000000000000e+01,6.300000000000000044e-01,1.853959000000000000e+09
3.100000000000000000e+01,1.690000000000000000e+02,4.330000000000000000e+02,6.600000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,2.300000000000000000e+01,2.100000000000000000e+01,6.300000000000000044e-01,1.872031500000000000e+09
3.000000000000000000e+01,1.410000000000000000e+02,4.230000000000000000e+02,6.700000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,2.500000000000000000e+01,2.300000000000000000e+01,6.199999999999999956e-01,1.890465600000000000e+09
2.600000000000000000e+01,1.380000000000000000e+02,4.010000000000000000e+02,7.300000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,2.500000000000000000e+01,2.200000000000000000e+01,6.199999999999999956e-01,1.908320300000000000e+09
2.900000000000000000e+01,1.330000000000000000e+02,3.530000000000000000e+02,7.500000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,2.200000000000000000e+01,6.199999999999999956e-01,1.924920000000000000e+09
2.900000000000000000e+01,1.290000000000000000e+02,3.120000000000000000e+02,8.000000000000000000e+01,3.100000000000000000e+01,2.700000000000000000e+01,3.500000000000000000e+01,2.300000000000000000e+01,6.099999999999999867e-01,1.942494500000000000e+09
2.600000000000000000e+01,1.240000000000000000e+02,3.820000000000000000e+02,8.300000000000000000e+01,3.000000000000000000e+01,2.700000000000000000e+01,3.600000000000000000e+01,2.400000000000000000e+01,6.099999999999999867e-01,1.960942600000000000e+09
2.900000000000000000e+01,1.730000000000000000e+02,3.790000000000000000e+02,8.500000000000000000e+01,3.000000000000000000e+01,2.600000000000000000e+01,3.600000000000000000e+01,2.700000000000000000e+01,6.099999999999999867e-01,1.978696200000000000e+09
2.800000000000000000e+01,1.780000000000000000e+02,3.840000000000000000e+02,7.800000000000000000e+01,3.000000000000000000e+01,2.700000000000000000e+01,3.400000000000000000e+01,2.700000000000000000e+01,6.099999999999999867e-01,1.997454100000000000e+09
2.600000000000000000e+01,1.810000000000000000e+02,4.280000000000000000e+02,8.700000000000000000e+01,3.300000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,2.800000000000000000e+01,6.099999999999999867e-01,2.014247000000000000e+09
2.800000000000000000e+01,1.760000000000000000e+02,4.410000000000000000e+02,1.420000000000000000e+02,3.500000000000000000e+01,3.100000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,6.099999999999999867e-01,2.031591200000000000e+09
3.000000000000000000e+01,1.760000000000000000e+02,3.920000000000000000e+02,1.410000000000000000e+02,3.700000000000000000e+01,3.400000000000000000e+01,2.500000000000000000e+01,2.800000000000000000e+01,6.099999999999999867e-01,2.048378200000000000e+09
2.900000000000000000e+01,1.340000000000000000e+02,3.840000000000000000e+02,1.400000000000000000e+02,3.600000000000000000e+01,3.500000000000000000e+01,2.400000000000000000e+01,2.300000000000000000e+01,6.199999999999999956e-01,2.065135400000000000e+09
3.300000000000000000e+01,1.540000000000000000e+02,3.820000000000000000e+02,1.440000000000000000e+02,3.800000000000000000e+01,3.700000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01,6.199999999999999956e-01,2.081888800000000000e+09
3.500000000000000000e+01,1.570000000000000000e+02,4.190000000000000000e+02,1.340000000000000000e+02,3.900000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+01,2.400000000000000000e+01,6.199999999999999956e-01,2.098694000000000000e+09
3.400000000000000000e+01,1.770000000000000000e+02,3.650000000000000000e+02,6.300000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,6.199999999999999956e-01,2.115867600000000000e+09
3.300000000000000000e+01,1.730000000000000000e+02,3.310000000000000000e+02,6.500000000000000000e+01,4.200000000000000000e+01,3.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,6.199999999999999956e-01,2.133101600000000000e+09
3.100000000000000000e+01,1.690000000000000000e+02,3.630000000000000000e+02,6.300000000000000000e+01,4.100000000000000000e+01,3.900000000000000000e+01,2.300000000000000000e+01,2.000000000000000000e+01,6.199999999999999956e-01,2.149708600000000000e+09
2.700000000000000000e+01,1.510000000000000000e+02,3.570000000000000000e+02,7.100000000000000000e+01,4.100000000000000000e+01,3.800000000000000000e+01,2.800000000000000000e+01,2.100000000000000000e+01,6.199999999999999956e-01,2.168464400000000000e+09
2.800000000000000000e+01,1.770000000000000000e+02,3.020000000000000000e+02,9.700000000000000000e+01,4.000000000000000000e+01,3.300000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+01,6.199999999999999956e-01,2.186196000000000000e+09
