1.150000000000000000e+02,1.010000000000000000e+02,4.630000000000000000e+02,1.540000000000000000e+02,3.300000000000000000e+01,2.800000000000000000e+01,7.400000000000000000e+01,3.450000000000000000e+02,4.799999999999999822e-01,4.609937000000000000e+08
1.120000000000000000e+02,1.130000000000000000e+02,5.150000000000000000e+02,1.660000000000000000e+02,3.700000000000000000e+01,3.100000000000000000e+01,7.900000000000000000e+01,3.620000000000000000e+02,4.799999999999999822e-01,4.890236000000000000e+08
9.000000000000000000e+01,1.060000000000000000e+02,5.440000000000000000e+02,1.680000000000000000e+02,3.900000000000000000e+01,3.800000000000000000e+01,8.500000000000000000e+01,3.130000000000000000e+02,4.899999999999999911e-01,8.753138000000000000e+08
9.000000000000000000e+01,1.000000000000000000e+02,4.570000000000000000e+02,1.350000000000000000e+02,3.600000000000000000e+01,3.700000000000000000e+01,8.600000000000000000e+01,3.430000000000000000e+02,4.899999999999999911e-01,8.920373000000000000e+08
8.900000000000000000e+01,1.100000000000000000e+02,4.990000000000000000e+02,1.550000000000000000e+02,4.100000000000000000e+01,4.100000000000000000e+01,9.000000000000000000e+01,3.460000000000000000e+02,4.899999999999999911e-01,9.106752000000000000e+08
8.600000000000000000e+01,1.230000000000000000e+02,5.260000000000000000e+02,1.900000000000000000e+02,4.500000000000000000e+01,4.400000000000000000e+01,9.700000000000000000e+01,3.790000000000000000e+02,5.000000000000000000e-01,9.270407000000000000e+08
8.600000000000000000e+01,1.320000000000000000e+02,5.330000000000000000e+02,1.800000000000000000e+02,4.300000000000000000e+01,4.200000000000000000e+01,9.700000000000000000e+01,3.160000000000000000e+02,4.899999999999999911e-01,9.453200000000000000e+08
8.400000000000000000e+01,1.520000000000000000e+02,5.480000000000000000e+02,1.950000000000000000e+02,4.500000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+02,3.100000000000000000e+02,4.899999999999999911e-01,9.613903000000000000e+08
7.900000000000000000e+01,1.630000000000000000e+02,5.290000000000000000e+02,2.060000000000000000e+02,4.700000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+02,3.410000000000000000e+02,4.899999999999999911e-01,9.778522000000000000e+08
8.400000000000000000e+01,1.730000000000000000e+02,5.370000000000000000e+02,2.250000000000000000e+02,5.000000000000000000e+01,4.000000000000000000e+01,1.050000000000000000e+02,3.410000000000000000e+02,4.899999999999999911e-01,9.937551000000000000e+08
8.300000000000000000e+01,1.830000000000000000e+02,5.140000000000000000e+02,2.090000000000000000e+02,5.000000000000000000e+01,3.900000000000000000e+01,1.030000000000000000e+02,2.880000000000000000e+02,4.899999999999999911e-01,1.010106500000000000e+09
9.700000000000000000e+01,1.660000000000000000e+02,4.490000000000000000e+02,2.220000000000000000e+02,5.200000000000000000e+01,3.900000000000000000e+01,1.030000000000000000e+02,3.790000000000000000e+02,4.899999999999999911e-01,1.027061500000000000e+09
1.000000000000000000e+02,1.530000000000000000e+02,5.740000000000000000e+02,2.580000000000000000e+02,5.500000000000000000e+01,3.900000000000000000e+01,9.800000000000000000e+01,4.630000000000000000e+02,4.899999999999999911e-01,1.044037000000000000e+09
