2,19,68,4,-3,-4,1,-1,0.19,341611900
7,4,-105,8,8,2,2,3,0.19,341623600
-16,-55,-105,-40,-17,-12,-7,-8,0.19,341632500
19,65,113,18,6,2,4,10,0.19,341640100
-8,-8,117,-11,-3,-1,-4,-5,0.2,362810100
1,10,7,5,1,0,0,1,0.2,362820800
3,17,39,11,4,2,1,1,0.2,362833000
5,15,24,12,2,2,3,1,0.2,362840800
-4,-24,51,1,0,-1,1,-4,0.2,362849300
-2,-2,-81,-8,-4,-4,-2,0,0.2,362856800
-3,0,13,-3,-1,1,11,-17,0.21,379020400
6,1,83,7,3,-3,-6,0,0.21,379030800
-26,-53,-128,-44,-19,-8,-4,-9,0.22,402598600
0,-14,-60,-4,0,2,2,0,0.22,402611300
5,10,-81,10,4,0,3,5,0.22,402623900
-2,-16,-39,-5,-1,0,-3,-4,0.22,402640700
-3,3,67,2,2,1,4,2,0.23,423209000
8,8,-39,16,1,4,-1,2,0.23,423220500
18,70,127,33,12,-8,10,9,0.23,423228700
-26,-86,-128,-55,-16,-12,-9,-12,0.23,423236600
-18,-105,-44,-16,-8,-6,-7,-8,0.23,423245000
6,28,127,7,3,-3,-3,-2,0.23,423289800
2,16,-43,13,5,26,-4,-2,0.24,439012200
-13,-24,-128,-3,-6,-20,0,-8,0.24,439023200
2,10,25,-13,-5,-4,-2,-6,0.25,459464100
1,17,58,20,6,10,16,8,0.25,459475400
2,12,-87,-4,0,-4,-19,-5,0.25,459483500
-2,-1,58,0,-1,12,5,-8,0.25,459491100
4,16,-11,-2,7,44,2,22,0.26,481357100
-9,-45,-128,-6,-5,4,-16,-41,0.26,481369800
5,29,36,3,-8,-109,1,22,0.26,481378000
-3,-21,-58,-3,-1,-8,-5,16,0.26,481416100
-2,20,41,-3,-3,7,-2,-1,0.27,502606200
4,14,-12,5,5,15,3,6,0.27,502617300
-2,-7,37,-3,-1,18,-1,6,0.27,502625200
-6,30,-65,4,-3,5,37,0,0.27,502632700
-6,-26,-2,-6,2,10,-10,5,0.28,517722100
6,27,34,4,5,62,29,-16,0.28,517732100
-1,30,15,1,-8,-86,-8,43,0.28,517740600
-5,-63,16,-9,-7,-11,-8,-1,0.28,517748700
-2,9,26,-6,2,6,10,31,0.29,539574700
13,-6,-53,-7,-2,41,6,-29,0.29,539585300
4,29,17,7,-1,-18,-6,1,0.29,539595300
21,7,8,8,10,54,114,55,0.29,539609300
0,-4,4,3,-4,-53,-9,29,0.3,558568100
-6,-2,1,2,5,80,41,-119,0.3,558583600
10,1,5,0,-3,25,127,106,0.3,558599100
-4,7,-6,-3,-2,-69,11,-41,0.3,558609600
-4,-25,-2,4,9,-7,118,33,0.31,579020500
5,-61,4,0,15,127,-128,-77,0.31,579032100
8,-2,-6,-3,-22,-128,127,-128,0.31,579045600
9,-6,1,-7,-4,-83,-128,54,0.31,579055600
